company_id,company_size,employees,annual_revenue,baseline_ebitda,ebitda_margin,industry,company_age,region,ownership,growth_stage,project_type,complexity,investment_amount,ai_intensity,deployment_months,has_kpi_tracking,is_mature_implementation,is_successful,success_probability,revenue_impact_pct,ebitda_impact_pct,valuation_multiple_expansion,revenue_increase_absolute,ebitda_increase_absolute,annual_roi,payback_months,project_id,start_date,status,completion_percentage,primary_technology,team_size,has_external_vendor
COMP_0087,Small,3,447728.63,84157.71,0.188,Energy/Utilities,16,Europe,Public,Growth,Process Automation,Intermediate,13487.69,0.030125,8,True,False,True,0.65,16.47,54.62,1.011,73730.42,45968.57,4.4373,3.5,AI_PROJ_0087,2025-07-07,Planning,0.19,Google Cloud AI + Python,3,True
COMP_0088,Small,10,1564172.43,301955.57,0.193,Technology,7,Europe,Private,Growth,Customer Analytics/Personalization,Basic,35705.66,0.022827,3,True,False,True,0.81,13.53,62.88,2.481,211696.31,189870.04,5.6233,2.3,AI_PROJ_0088,2024-03-28,Completed,1.0,AWS SageMaker + Python,4,False
COMP_0089,Small,6,1258887.81,166354.24,0.1321,Financial Services,28,North America,Public,Mature,Customer Analytics/Personalization,Intermediate,15943.04,0.012664,4,True,False,True,0.71,8.89,44.38,1.118,111921.45,73834.1,5.8256,2.6,AI_PROJ_0089,2024-04-09,Completed,1.0,Azure ML + .NET,18,False
COMP_0090,Small,46,4287485.29,669825.53,0.1562,Government,11,North America,Private,Mature,Fraud Detection/Risk Management,Basic,54784.27,0.012778,6,False,False,False,0.54,1.93,1.68,0.097,82768.92,11277.28,0.8583,58.3,AI_PROJ_0090,2025-08-26,Planning,0.08,DataRobot Platform,5,False
COMP_0091,Medium,50,11407224.85,1322039.9,0.1159,Retail/E-commerce,10,North America,Public,Growth,Process Automation,Intermediate,32443.85,0.002844,4,False,False,False,0.65,3.31,3.16,0.165,377034.04,41822.54,6.4551,9.3,AI_PROJ_0091,2024-09-01,Completed,1.0,DataRobot Platform,9,False
COMP_0092,Small,49,10249174.61,2501030.74,0.244,Technology,10,North America,Private,Growth,Fraud Detection/Risk Management,Intermediate,566346.01,0.055258,3,False,False,True,0.84,31.74,55.1,4.0,3252679.18,1378143.0,4.0883,4.9,AI_PROJ_0092,2023-11-01,Completed,1.0,PyTorch + Python,8,True
COMP_0093,Medium,50,29215474.6,292154.75,0.01,Professional Services,12,North America,Private,Growth,Predictive Analytics,Advanced,1274751.57,0.043633,3,True,False,False,0.47,5.0,5.9,0.25,1460773.73,17239.81,0.5797,120.0,AI_PROJ_0093,2023-09-20,Completed,1.0,Apache Spark + Scala,5,False
COMP_0094,Small,4,1041569.9,236051.59,0.2266,Financial Services,33,North America,Private,Mature,Customer Analytics/Personalization,Intermediate,29488.45,0.028312,4,False,False,True,0.71,19.72,33.87,2.807,205357.21,79940.3,4.8374,4.4,AI_PROJ_0094,2022-11-05,Completed,1.0,Azure ML + .NET,5,False
COMP_0095,Small,6,642837.15,10716.85,0.0167,Technology,1,North America,Private,Startup,Supply Chain Optimization,Basic,2588.16,0.004026,3,False,False,True,0.88,5.73,12.21,1.086,36817.0,1308.45,7.3654,23.7,AI_PROJ_0095,2025-02-04,Deployment,0.73,Apache Spark + Scala,22,False
COMP_0096,Large,603,382364468.36,63220979.23,0.1653,Manufacturing,11,Europe,Private,Mature,Predictive Analytics,Advanced,14203192.72,0.037146,19,False,False,False,0.62,5.0,4.92,0.25,19118223.42,3112642.1,0.7826,54.8,AI_PROJ_0096,2022-11-08,Completed,1.0,H2O.ai + R,3,False
COMP_0097,Medium,176,62353596.07,6274002.94,0.1006,Technology,57,Asia-Pacific,Private,Mature,Predictive Analytics,Basic,1623740.23,0.026041,3,True,False,False,0.64,3.71,3.32,0.185,2313000.8,208061.32,0.7763,93.6,AI_PROJ_0097,2023-02-16,Completed,1.0,Azure ML + .NET,9,False
COMP_0098,Large,1104,913318167.6,67382349.59,0.0738,Professional Services,24,Europe,Private,Mature,Computer Vision,Intermediate,44189744.97,0.048384,5,False,False,True,0.34,25.51,38.42,1.182,232964931.78,25890017.07,2.9289,20.5,AI_PROJ_0098,2025-05-08,Development,0.26,Google Cloud AI + Python,18,True
COMP_0099,Small,10,1392397.19,235603.03,0.1692,Transportation/Logistics,6,North America,Private,Mature,Process Automation,Intermediate,28797.19,0.020682,6,False,False,False,0.78,5.0,4.02,0.25,69619.86,9478.22,1.3734,36.5,AI_PROJ_0099,2025-02-08,Deployment,0.74,Scikit-learn + Python,3,True
COMP_0100,Small,35,3765380.3,724713.16,0.1925,Healthcare,4,North America,Private,Startup,Process Automation,Basic,27739.12,0.007367,3,False,False,True,0.68,3.86,5.0,0.587,145164.25,36200.34,3.2691,9.2,AI_PROJ_0100,2025-06-17,Development,0.57,Scikit-learn + Python,4,False
COMP_0101,Small,10,963572.82,18867.94,0.0196,Manufacturing,1,Asia-Pacific,Private,Startup,Process Automation,Basic,15163.92,0.015737,4,True,False,True,0.81,13.92,57.42,1.703,134124.73,10834.9,4.7798,16.8,AI_PROJ_0101,2024-08-27,Completed,1.0,AWS SageMaker + Python,16,False
COMP_0102,Large,1427,1143823724.32,11438237.24,0.01,Retail/E-commerce,15,Asia-Pacific,Private,Mature,Process Automation,Intermediate,31253065.82,0.027323,5,True,False,False,0.55,3.64,3.66,0.182,41683055.51,419099.95,0.6736,120.0,AI_PROJ_0102,2022-11-18,Completed,1.0,DataRobot Platform,4,False
COMP_0103,Small,27,3203842.94,216070.92,0.0674,Manufacturing,6,Asia-Pacific,Private,Mature,Customer Analytics/Personalization,Basic,48378.97,0.0151,3,True,False,True,0.74,11.94,50.5,1.499,382499.24,109110.08,5.0808,5.3,AI_PROJ_0103,2023-05-29,Completed,1.0,Azure ML + .NET,9,True
COMP_0104,Small,49,7343336.44,925037.83,0.126,Government,26,North America,Private,Mature,Fraud Detection/Risk Management,Intermediate,102049.17,0.013897,4,False,False,True,0.54,10.42,11.76,0.549,765281.61,108818.23,4.2827,11.3,AI_PROJ_0104,2023-04-01,Completed,1.0,Google Cloud AI + Python,16,True
COMP_0105,Medium,115,59478088.68,594780.89,0.01,Media/Entertainment,9,North America,Private,Growth,Customer Analytics/Personalization,Advanced,3455621.81,0.058099,5,True,False,True,0.56,38.82,80.0,4.0,23090353.01,475824.71,3.4098,87.1,AI_PROJ_0105,2023-12-04,Completed,1.0,Custom ML Pipeline,4,True
COMP_0106,Small,49,3848667.64,710605.62,0.1846,Technology,4,North America,Public,Startup,Predictive Analytics,Basic,43113.46,0.011202,3,False,True,True,0.74,11.71,15.74,2.011,450833.2,111865.78,6.5258,4.6,AI_PROJ_0106,2025-06-19,Development,0.3,Custom ML Pipeline,4,False
COMP_0107,Medium,50,22027734.37,3762782.88,0.1708,Other,29,Europe,Private,Declining,Computer Vision,Basic,315660.36,0.01433,4,True,False,False,0.46,1.74,1.4,0.087,383448.98,52750.92,0.6909,71.8,AI_PROJ_0107,2023-01-30,Completed,1.0,IBM Watson + Java,15,True
COMP_0108,Small,49,3829990.8,563285.67,0.1471,Technology,3,Europe,Private,Startup,Customer Analytics/Personalization,Intermediate,165139.64,0.043118,3,False,False,True,0.81,28.52,51.91,4.0,1092125.61,292429.26,4.1921,6.8,AI_PROJ_0108,2024-02-15,Completed,1.0,IBM Watson + Java,5,False
COMP_0109,Small,9,745358.94,178963.46,0.2401,Technology,8,Europe,Private,Growth,Process Automation,Intermediate,13878.83,0.01862,6,False,False,True,0.88,13.46,26.55,2.439,100337.55,47513.18,5.3265,3.5,AI_PROJ_0109,2023-05-08,Completed,1.0,Custom ML Pipeline,8,False
COMP_0110,Small,19,2315173.34,179146.97,0.0774,Technology,3,North America,Public,Startup,Computer Vision,Intermediate,62932.53,0.027183,4,False,False,True,0.71,14.37,29.06,1.582,332686.99,52059.95,3.0568,14.5,AI_PROJ_0110,2022-12-04,Completed,1.0,Google Cloud AI + Python,22,False
COMP_0111,Small,28,5219117.67,421117.6,0.0807,Other,20,North America,Private,Growth,Computer Vision,Basic,41866.6,0.008022,3,False,False,False,0.56,3.11,3.36,0.155,162111.48,14162.58,2.1052,35.5,AI_PROJ_0111,2023-10-11,Completed,1.0,Apache Spark + Scala,5,False
COMP_0112,Large,747,555186062.87,55122042.73,0.0993,Media/Entertainment,9,Europe,Private,Growth,Process Automation,Advanced,11629584.0,0.020947,10,True,False,True,0.53,13.55,54.38,0.9,75221649.99,29974304.4,4.5228,4.7,AI_PROJ_0112,2025-01-30,Deployment,0.92,Apache Spark + Scala,9,False
COMP_0113,Medium,55,19423594.0,2316643.3,0.1193,Retail/E-commerce,10,Asia-Pacific,Private,Mature,Computer Vision,Intermediate,1049530.48,0.054034,4,False,False,False,0.48,5.0,5.16,0.25,971179.7,119526.11,0.5196,105.4,AI_PROJ_0113,2023-09-08,Completed,1.0,PyTorch + Python,23,True
COMP_0114,Small,7,978000.72,198428.6,0.2029,Healthcare,36,Europe,Public,Declining,Predictive Analytics,Intermediate,17358.8,0.017749,7,False,False,True,0.54,13.7,23.2,2.104,134006.49,46029.47,5.1857,4.5,AI_PROJ_0114,2023-01-20,Completed,1.0,Apache Spark + Scala,2,False
COMP_0115,Medium,335,91548589.06,10479344.65,0.1145,Technology,17,Europe,Private,Mature,Process Automation,Basic,954960.56,0.010431,3,False,False,True,0.78,6.62,12.99,1.417,6063989.04,1361343.57,3.8878,8.4,AI_PROJ_0115,2024-01-23,Completed,1.0,DataRobot Platform,7,True
COMP_0116,Medium,50,13651373.05,1633354.57,0.1196,Financial Services,2,North America,Private,Startup,Process Automation,Advanced,574573.97,0.042089,5,False,False,True,0.68,25.37,31.81,2.726,3462944.79,519597.21,3.4656,13.3,AI_PROJ_0116,2022-12-12,Completed,1.0,Custom ML Pipeline,17,True
COMP_0117,Small,1,145582.87,23863.49,0.1639,Technology,72,Europe,Private,Mature,Natural Language Processing,Basic,2726.14,0.018726,3,False,True,True,0.81,18.16,29.41,2.651,26432.09,7017.15,6.1349,4.7,AI_PROJ_0117,2024-04-28,Completed,1.0,TensorFlow + Python,2,True
COMP_0118,Small,5,652954.12,60729.0,0.093,Manufacturing,3,Europe,Private,Startup,Process Automation,Basic,9258.84,0.01418,3,False,True,True,0.81,12.01,13.48,1.117,78426.73,8185.27,4.6773,13.6,AI_PROJ_0118,2024-09-14,Completed,1.0,Google Cloud AI + Python,9,False
COMP_0119,Small,49,7593149.79,1049494.55,0.1382,Financial Services,13,Asia-Pacific,Private,Mature,Process Automation,Intermediate,194147.12,0.025569,5,False,False,False,0.78,5.0,5.52,0.25,379657.49,57941.01,1.127,40.2,AI_PROJ_0119,2023-02-28,Completed,1.0,H2O.ai + R,20,False
COMP_0120,Small,40,2333439.46,283488.7,0.1215,Energy/Utilities,3,North America,Private,Startup,Customer Analytics/Personalization,Intermediate,59432.26,0.02547,3,False,False,True,0.58,13.8,21.05,0.862,321956.34,59681.61,3.2107,11.9,AI_PROJ_0120,2025-05-14,Development,0.61,Azure ML + .NET,4,False
COMP_0121,Medium,117,64524340.31,7448051.26,0.1154,Technology,27,Asia-Pacific,Private,Mature,Process Automation,Advanced,997951.02,0.015466,3,False,False,True,0.78,12.6,25.53,1.826,8130163.2,1901630.69,5.0262,6.3,AI_PROJ_0121,2025-03-05,Deployment,0.77,Custom ML Pipeline,8,True
COMP_0122,Medium,50,23103877.73,1446016.68,0.0626,Professional Services,5,North America,Private,Startup,Computer Vision,Basic,52839.22,0.002287,3,False,False,False,0.44,-2.57,-2.54,-0.128,-593615.11,-36721.39,-5.9647,120.0,AI_PROJ_0122,2022-12-01,Completed,1.0,IBM Watson + Java,15,False
COMP_0123,Large,500,409443901.4,75850878.73,0.1853,Media/Entertainment,1,North America,Public,Startup,Computer Vision,Basic,1856425.92,0.004534,3,True,False,True,0.36,4.21,37.01,0.35,17230801.25,28074041.51,12.2022,0.8,AI_PROJ_0123,2023-01-24,Completed,1.0,IBM Watson + Java,2,False
COMP_0124,Small,49,2962325.68,893772.14,0.3017,Financial Services,1,Europe,Private,Growth,Customer Analytics/Personalization,Basic,11807.46,0.003986,3,False,False,False,0.71,0.73,0.84,0.037,21706.51,7501.29,1.2368,18.9,AI_PROJ_0124,2025-05-13,Development,0.3,Custom ML Pipeline,8,False
COMP_0125,Small,39,6836767.63,622471.37,0.091,Government,4,Other,Private,Startup,Process Automation,Intermediate,400302.37,0.058551,3,False,False,False,0.58,5.0,4.93,0.25,341838.38,30708.92,0.4653,120.0,AI_PROJ_0125,2024-01-17,Completed,1.0,Scikit-learn + Python,10,True
COMP_0126,Small,5,993201.24,132423.2,0.1333,Media/Entertainment,9,North America,Public,Growth,Customer Analytics/Personalization,Intermediate,54365.97,0.054738,3,False,True,True,0.66,39.24,60.15,4.0,389760.16,79651.17,4.3171,8.2,AI_PROJ_0126,2024-07-06,Completed,1.0,Azure ML + .NET,5,False
COMP_0127,Small,4,683633.68,165060.32,0.2414,Energy/Utilities,7,North America,Private,Growth,Predictive Analytics,Basic,6533.03,0.009556,3,True,False,False,0.51,2.76,3.27,0.138,18889.42,5396.51,1.8587,14.5,AI_PROJ_0127,2023-01-10,Completed,1.0,DataRobot Platform,10,False
COMP_0128,Large,500,409509796.38,51806809.82,0.1265,Retail/E-commerce,20,Europe,Public,Growth,Process Automation,Intermediate,14007499.57,0.034206,3,False,False,True,0.55,22.87,30.36,1.184,93644364.45,15728492.27,3.9041,10.7,AI_PROJ_0128,2023-05-17,Completed,1.0,Custom ML Pipeline,18,False
COMP_0129,Medium,50,12302994.26,3310229.18,0.2691,Financial Services,29,Asia-Pacific,Private,Mature,Customer Analytics/Personalization,Intermediate,87874.89,0.007143,3,False,False,False,0.61,0.95,0.93,0.048,117119.55,30784.15,0.8416,34.3,AI_PROJ_0129,2023-09-11,Completed,1.0,Custom ML Pipeline,2,False
COMP_0130,Small,18,1079594.59,120538.49,0.1117,Media/Entertainment,6,North America,Private,Mature,Process Automation,Intermediate,63413.09,0.058738,3,False,False,True,0.73,38.52,38.99,2.251,415831.93,47001.63,3.6494,16.2,AI_PROJ_0130,2024-11-19,Deployment,0.84,DataRobot Platform,10,True
COMP_0131,Small,1,86364.39,2992.74,0.0347,Technology,2,North America,Private,Startup,Process Automation,Basic,1613.55,0.018683,3,False,False,True,0.88,13.49,26.68,2.397,11652.64,798.54,3.8583,24.2,AI_PROJ_0131,2023-05-21,Completed,1.0,AWS SageMaker + Python,9,False
COMP_0132,Medium,73,15853815.35,1106955.22,0.0698,Technology,17,North America,Private,Growth,Customer Analytics/Personalization,Basic,293967.46,0.018542,3,False,False,True,0.71,10.9,26.07,1.03,1727288.83,288614.25,3.4288,12.2,AI_PROJ_0132,2025-04-16,Development,0.3,Custom ML Pipeline,3,False
COMP_0133,Medium,76,37260959.36,4494904.83,0.1206,Healthcare,21,North America,Private,Mature,Predictive Analytics,Advanced,799364.05,0.021453,5,True,False,False,0.44,5.0,5.58,0.25,1863047.97,250947.26,1.3223,38.2,AI_PROJ_0133,2024-03-16,Completed,1.0,Custom ML Pipeline,6,False
COMP_0134,Medium,50,13400593.03,134005.93,0.01,Energy/Utilities,13,Europe,Private,Growth,Natural Language Processing,Intermediate,345635.26,0.025793,8,True,False,False,0.48,5.0,4.66,0.25,670029.65,6249.96,0.9783,120.0,AI_PROJ_0134,2024-01-19,Completed,1.0,Custom ML Pipeline,16,False
COMP_0135,Medium,50,16831503.99,1524511.61,0.0906,Energy/Utilities,16,Europe,Private,Mature,Natural Language Processing,Intermediate,270790.73,0.016088,5,False,False,False,0.48,3.06,2.83,0.153,515288.08,43085.62,1.031,75.4,AI_PROJ_0135,2023-01-31,Completed,1.0,AWS SageMaker + Python,5,False
COMP_0136,Small,26,3352346.92,39352.37,0.0117,Retail/E-commerce,19,North America,Private,Growth,Process Automation,Basic,36663.69,0.010937,3,False,False,False,0.75,1.71,1.72,0.086,57437.76,678.15,0.7926,120.0,AI_PROJ_0136,2024-10-07,Deployment,0.9,Scikit-learn + Python,5,False
COMP_0137,Small,8,539146.46,71742.41,0.1331,Financial Services,65,North America,Private,Declining,Other,Intermediate,15532.4,0.028809,3,False,True,False,0.52,5.0,5.4,0.25,26957.32,3874.97,0.9925,48.1,AI_PROJ_0137,2024-12-29,Deployment,0.82,Scikit-learn + Python,20,False
COMP_0138,Medium,50,21059820.47,4072436.86,0.1934,Healthcare,3,Europe,Private,Startup,Process Automation,Intermediate,998447.57,0.04741,7,True,False,False,0.58,5.0,4.31,0.25,1052991.02,175434.02,0.6152,68.3,AI_PROJ_0138,2024-10-05,Deployment,0.85,Scikit-learn + Python,4,False
COMP_0139,Medium,50,17076455.83,1871103.95,0.1096,Professional Services,36,North America,Private,Mature,Natural Language Processing,Basic,317395.13,0.018587,3,True,False,False,0.54,1.74,1.44,0.087,297149.75,26855.42,0.5104,120.0,AI_PROJ_0139,2023-04-17,Completed,1.0,AWS SageMaker + Python,9,True
COMP_0140,Medium,50,31045194.94,466064.51,0.015,Technology,7,Europe,Private,Mature,Process Automation,Intermediate,1110627.16,0.035775,3,True,False,True,0.78,19.09,70.15,2.893,5927432.44,326948.32,2.8157,40.8,AI_PROJ_0140,2024-05-08,Completed,1.0,PyTorch + Python,16,True
COMP_0141,Small,4,629561.22,11535.95,0.0183,Manufacturing,2,North America,Public,Startup,Computer Vision,Intermediate,16928.23,0.026889,3,False,False,True,0.64,13.61,17.53,1.411,85667.0,2022.09,2.59,100.5,AI_PROJ_0141,2024-08-11,Completed,1.0,Custom ML Pipeline,3,False
COMP_0142,Small,20,4070171.02,40701.71,0.01,Manufacturing,9,Asia-Pacific,Public,Growth,Other,Basic,21708.67,0.005334,4,True,False,True,0.55,3.72,47.71,0.357,151565.33,19419.67,3.9382,13.4,AI_PROJ_0142,2023-04-01,Completed,1.0,PyTorch + Python,8,True
COMP_0143,Small,11,567638.69,97267.82,0.1714,Healthcare,30,North America,Private,Mature,Customer Analytics/Personalization,Basic,7226.7,0.012731,5,False,False,False,0.61,5.0,5.77,0.25,28381.93,5609.56,2.3518,15.5,AI_PROJ_0143,2024-03-27,Completed,1.0,H2O.ai + R,22,False
COMP_0144,Small,14,2602759.63,93508.08,0.0359,Manufacturing,48,North America,Private,Mature,Process Automation,Intermediate,84789.63,0.032577,3,False,False,False,0.81,2.66,2.53,0.133,69125.46,2366.36,0.4216,120.0,AI_PROJ_0144,2023-11-10,Completed,1.0,Apache Spark + Scala,5,True
COMP_0145,Small,48,8060324.82,556190.55,0.069,Healthcare,1,Other,Private,Growth,Customer Analytics/Personalization,Basic,68331.03,0.008477,3,False,False,False,0.61,3.45,3.2,0.172,277713.68,17821.2,2.1625,46.0,AI_PROJ_0145,2024-03-09,Completed,1.0,Scikit-learn + Python,8,True
COMP_0146,Small,17,3774850.82,547805.15,0.1451,Technology,19,North America,Private,Mature,Natural Language Processing,Basic,46112.83,0.012216,3,True,False,False,0.81,4.7,5.62,0.235,177400.46,30805.97,2.2576,18.0,AI_PROJ_0146,2025-06-25,Development,0.41,Azure ML + .NET,18,False
COMP_0147,Small,9,1644411.47,315051.27,0.1916,Technology,5,North America,Private,Growth,Process Automation,Basic,28571.92,0.017375,3,False,False,False,0.88,-1.04,-1.12,-0.052,-17061.92,-3522.57,-0.3602,120.0,AI_PROJ_0147,2025-07-02,Planning,0.05,Scikit-learn + Python,4,True
COMP_0148,Medium,94,16671132.61,1580299.73,0.0948,Government,1,Europe,Private,Startup,Customer Analytics/Personalization,Intermediate,771293.84,0.046265,14,False,False,False,0.56,5.0,4.54,0.25,833556.63,71707.61,0.5868,120.0,AI_PROJ_0148,2023-04-10,Completed,1.0,H2O.ai + R,5,True
COMP_0149,Small,1,51974.43,9966.87,0.1918,Manufacturing,2,Europe,Private,Startup,Customer Analytics/Personalization,Intermediate,216.65,0.004168,3,False,False,False,0.74,3.81,4.14,0.19,1979.81,413.09,5.5225,6.3,AI_PROJ_0149,2023-12-21,Completed,1.0,DataRobot Platform,10,True
COMP_0150,Small,8,905824.35,168547.92,0.1861,Technology,10,Europe,Private,Mature,Natural Language Processing,Basic,24169.65,0.026682,3,False,False,True,0.81,20.39,40.86,2.076,184729.19,68862.12,5.2461,4.2,AI_PROJ_0150,2023-10-01,Completed,1.0,Azure ML + .NET,3,True
COMP_0151,Small,35,3545735.58,150059.23,0.0423,Retail/E-commerce,11,Asia-Pacific,Private,Mature,Natural Language Processing,Basic,107134.04,0.030215,5,False,True,True,0.68,32.32,52.76,4.0,1145849.05,79168.56,5.7172,16.2,AI_PROJ_0151,2024-03-01,Completed,1.0,AWS SageMaker + Python,4,False
COMP_0152,Small,4,309750.96,36858.87,0.119,Energy/Utilities,16,North America,Private,Growth,Process Automation,Basic,10153.59,0.03278,5,True,False,True,0.65,15.48,67.78,0.889,47964.23,24984.5,3.5923,4.9,AI_PROJ_0152,2023-01-05,Completed,1.0,Microsoft Power Platform,16,False
COMP_0153,Medium,201,69269917.82,2360940.21,0.0341,Retail/E-commerce,5,Europe,Private,Growth,Natural Language Processing,Intermediate,1077157.77,0.01555,3,True,False,False,0.58,5.0,4.26,0.25,3463495.89,100684.09,1.6544,120.0,AI_PROJ_0153,2024-09-11,Completed,1.0,AWS SageMaker + Python,2,True
COMP_0154,Small,15,1553894.75,24963.54,0.0161,Technology,1,North America,Private,Startup,Customer Analytics/Personalization,Basic,40910.18,0.026328,3,False,False,True,0.81,14.65,25.74,2.838,227621.54,6426.66,2.8605,76.4,AI_PROJ_0154,2024-06-07,Completed,1.0,Azure ML + .NET,4,False
COMP_0155,Small,28,6413068.92,2441702.77,0.3807,Financial Services,19,Asia-Pacific,Private,Growth,Natural Language Processing,Basic,81620.9,0.012727,3,True,False,True,0.71,8.64,45.96,0.922,554280.71,1122160.12,10.2697,0.9,AI_PROJ_0155,2025-05-08,Development,0.45,H2O.ai + R,17,False
COMP_0156,Medium,83,15214244.99,1248885.01,0.0821,Manufacturing,5,Europe,Private,Growth,Computer Vision,Intermediate,527398.57,0.034665,3,True,False,True,0.54,21.78,75.34,2.507,3313393.28,940931.78,4.0333,6.7,AI_PROJ_0156,2024-06-30,Completed,1.0,Custom ML Pipeline,3,False
COMP_0157,Small,47,9095421.82,327984.49,0.0361,Energy/Utilities,5,North America,Private,Growth,Process Automation,Intermediate,227188.13,0.024978,3,False,True,False,0.65,5.0,5.21,0.25,454771.09,17094.07,1.0385,120.0,AI_PROJ_0157,2025-05-13,Development,0.38,AWS SageMaker + Python,9,False
COMP_0158,Small,4,673839.82,128763.48,0.1911,Financial Services,20,Europe,Private,Growth,Process Automation,Basic,25006.66,0.037111,3,False,False,True,0.78,22.3,39.48,1.52,150235.37,50832.9,4.0203,5.9,AI_PROJ_0158,2024-01-08,Completed,1.0,Scikit-learn + Python,23,False
COMP_0159,Small,2,623194.22,117786.71,0.189,Technology,32,Europe,Private,Mature,Process Automation,Intermediate,27762.12,0.044548,3,True,False,True,0.88,26.5,80.0,3.291,165133.24,94229.37,4.6712,3.5,AI_PROJ_0159,2023-11-01,Completed,1.0,Microsoft Power Platform,2,True
COMP_0160,Small,1,108350.95,9068.15,0.0837,Healthcare,7,North America,Private,Mature,Natural Language Processing,Basic,873.12,0.008058,6,True,False,True,0.61,3.88,47.32,0.436,4203.27,4290.6,4.8641,2.4,AI_PROJ_0160,2023-01-18,Completed,1.0,Apache Spark + Scala,8,False
COMP_0161,Medium,309,105062190.93,36050765.45,0.3431,Technology,5,North America,Private,Startup,Supply Chain Optimization,Intermediate,1761094.78,0.016762,4,False,False,False,0.78,1.91,1.9,0.096,2007969.04,685990.94,0.7649,30.8,AI_PROJ_0161,2024-06-05,Completed,1.0,TensorFlow + Python,17,False
COMP_0162,Small,1,201611.49,14862.34,0.0737,Professional Services,63,Asia-Pacific,Private,Mature,Customer Analytics/Personalization,Basic,3065.48,0.015205,3,True,True,True,0.64,21.55,55.03,1.594,43452.93,8178.05,8.4214,4.5,AI_PROJ_0162,2023-01-09,Completed,1.0,AWS SageMaker + Python,5,False
COMP_0163,Large,500,397584479.2,3975844.79,0.01,Transportation/Logistics,4,North America,Private,Startup,Process Automation,Advanced,11804695.79,0.029691,15,False,False,True,0.73,20.04,33.74,1.048,79675045.15,1341264.81,3.4315,105.6,AI_PROJ_0163,2024-11-24,Deployment,0.73,AWS SageMaker + Python,6,False
COMP_0164,Small,16,1479063.67,14790.64,0.01,Manufacturing,1,North America,Private,Startup,Computer Vision,Intermediate,28384.24,0.019191,6,False,False,True,0.64,13.52,18.11,1.423,199979.14,2677.96,3.5699,120.0,AI_PROJ_0164,2024-08-30,Completed,1.0,H2O.ai + R,21,False
COMP_0165,Medium,99,31166566.61,3355240.67,0.1077,Media/Entertainment,2,Europe,Private,Growth,Predictive Analytics,Basic,79833.65,0.002562,3,False,False,True,0.49,0.25,0.37,0.023,77375.26,12538.52,0.5631,76.4,AI_PROJ_0165,2024-12-19,Deployment,0.86,Scikit-learn + Python,3,True
COMP_0166,Small,23,2416217.42,257019.41,0.1064,Education,20,North America,Private,Growth,Fraud Detection/Risk Management,Intermediate,37809.45,0.015648,19,False,False,True,0.74,12.97,13.96,1.318,313385.24,35884.22,4.6188,12.6,AI_PROJ_0166,2024-11-19,Deployment,0.76,IBM Watson + Java,7,False
COMP_0167,Large,4667,2923529515.5,316560670.19,0.1083,Healthcare,19,Europe,Public,Growth,Process Automation,Advanced,150439673.89,0.051458,16,True,False,False,0.63,5.0,5.03,0.25,146176475.78,15933306.34,0.5388,113.3,AI_PROJ_0167,2024-03-22,Completed,1.0,DataRobot Platform,11,False
COMP_0168,Medium,50,10532642.55,1035980.67,0.0984,Financial Services,8,North America,Private,Growth,Process Automation,Intermediate,147140.23,0.01397,4,False,False,True,0.68,9.98,14.88,1.51,1051257.5,154120.62,4.096,11.5,AI_PROJ_0168,2025-08-13,Planning,0.06,Microsoft Power Platform,2,False
COMP_0169,Medium,164,34143081.5,3303550.39,0.0968,Retail/E-commerce,3,Asia-Pacific,Private,Startup,Process Automation,Intermediate,508701.27,0.014899,3,False,False,True,0.65,3.24,4.03,0.395,1106928.75,133071.59,1.2188,45.9,AI_PROJ_0169,2025-06-22,Development,0.63,Google Cloud AI + Python,5,True
COMP_0170,Small,13,2773081.51,430460.03,0.1552,Technology,7,Asia-Pacific,Private,Mature,Natural Language Processing,Basic,20270.31,0.00731,3,True,False,True,0.81,7.5,56.0,0.845,207891.03,241070.97,11.0744,1.0,AI_PROJ_0170,2022-11-19,Completed,1.0,AWS SageMaker + Python,23,False
COMP_0171,Large,3685,3212813623.46,274630859.05,0.0855,Healthcare,44,North America,Private,Mature,Customer Analytics/Personalization,Basic,10751651.67,0.003346,3,True,False,False,0.41,2.74,2.36,0.137,88157916.65,6485978.33,4.4014,19.9,AI_PROJ_0171,2024-02-15,Completed,1.0,Scikit-learn + Python,4,False
COMP_0172,Medium,100,58437002.03,584370.02,0.01,Technology,1,North America,Public,Startup,Customer Analytics/Personalization,Intermediate,2441866.02,0.041786,3,True,False,True,0.71,26.23,80.0,2.659,15327986.25,467496.02,3.2343,62.7,AI_PROJ_0172,2025-02-03,Deployment,0.91,Google Cloud AI + Python,8,True
COMP_0173,Small,4,319073.69,24946.61,0.0782,Energy/Utilities,2,North America,Private,Startup,Process Automation,Intermediate,10539.18,0.033031,4,True,True,False,0.65,1.92,1.55,0.096,6129.71,387.59,0.3092,120.0,AI_PROJ_0173,2025-06-21,Development,0.26,AWS SageMaker + Python,15,False
COMP_0174,Small,6,410255.86,74882.82,0.1825,Media/Entertainment,33,North America,Private,Mature,Computer Vision,Basic,5518.48,0.013451,3,False,True,False,0.56,0.93,1.12,0.046,3815.17,835.31,0.4214,79.3,AI_PROJ_0174,2024-11-25,Deployment,0.8,DataRobot Platform,4,False
